order_item_id,order_id,product_id,quantity,unit_price,total_price
6942,604,118,6,1531.08,9186.48
6943,1591,160,4,524.39,2097.56
6944,4829,152,7,129.83,908.81
6945,4252,166,7,916.49,6415.43
6946,2149,205,2,126.31,252.62
6947,748,147,6,100.8,604.8
6948,500,74,5,264.38,1321.9
6949,3357,115,10,200.0,2000.0
6950,386,100,1,1359.23,1359.23
6951,4234,211,3,1220.52,3661.56
6952,4344,223,9,1128.48,10156.32
6953,1736,224,9,2101.12,18910.08
6954,2558,169,10,1908.92,19089.2
6955,4823,209,9,1372.52,12352.68
6956,1179,174,10,1178.06,11780.6
6957,880,189,5,1222.15,6110.75
6958,1506,174,6,1178.06,7068.36
6959,1007,196,9,1443.65,12992.85
6960,3658,96,4,236.57,946.28
6961,2306,215,4,1924.02,7696.08
6962,273,187,9,2312.07,20808.63
6963,2896,59,7,154.29,1080.03
6964,3096,148,6,385.47,2312.82
6965,2873,90,10,120.0,1200.0
6966,1607,104,6,1078.47,6470.82
6967,4691,167,5,100.84,504.2
6968,2448,248,4,1650.28,6601.12
6969,2852,164,3,84.9,254.7
6970,1325,92,7,2549.04,17843.28
6971,2058,215,5,1924.02,9620.1
6972,3903,204,2,78.16,156.32
6973,3123,81,3,770.0,2310.0
6974,2767,164,5,84.9,424.5
6975,2155,120,9,163.07,1467.63
6976,4867,225,6,300.0,1800.0
6977,1730,75,2,1254.27,2508.54
6978,4586,107,8,685.62,5484.96
6979,2723,125,6,1197.53,7185.18
6980,4571,201,6,137.0,822.0
6981,4677,231,8,187.14,1497.12
6982,2895,163,7,46.33,324.31
6983,3364,223,5,1128.48,5642.4
6984,1841,235,9,103.56,932.04
6985,1962,209,1,1372.52,1372.52
6986,4425,193,4,100.58,402.32
6987,4863,139,10,143.08,1430.8
6988,4602,247,9,71.01,639.09
6989,2676,242,2,1963.04,3926.08
6990,1940,190,3,113.88,341.64
6991,4574,151,3,180.0,540.0
6992,14,55,6,1736.62,10419.72
6993,4823,189,3,1222.15,3666.45
6994,3059,186,3,261.6,784.8
6995,746,133,5,161.86,809.3
6996,2011,108,3,1476.36,4429.08
6997,2614,116,5,1631.98,8159.9
6998,4571,201,3,137.0,411.0
6999,2947,64,2,2100.9,4201.8
7000,4620,112,8,96.87,774.96
7001,3183,99,3,969.54,2908.62
7002,3487,145,6,98.38,590.28
7003,4507,70,2,60.12,120.24
7004,4079,50,1,86.05,86.05
7005,1908,175,8,1543.07,12344.56
7006,3992,60,3,190.3,570.9
7007,1648,244,2,115.57,231.14
7008,4777,199,2,167.69,335.38
7009,2664,157,5,800.0,4000.0
7010,1883,151,6,180.0,1080.0
7011,329,137,2,210.59,421.18
7012,4368,184,6,1227.35,7364.1
7013,4271,162,1,150.07,150.07
7014,2206,226,9,182.34,1641.06
7015,4718,149,4,120.0,480.0
7016,1688,178,5,300.0,1500.0
7017,4330,114,3,61.9,185.7
7018,4237,240,6,167.69,1006.14
7019,2167,113,1,109.15,109.15
7020,382,203,7,166.41,1164.87
7021,3593,66,8,120.0,960.0
7022,1434,188,3,2097.81,6293.43
7023,4145,244,2,115.57,231.14
7024,3882,174,4,1178.06,4712.24
7025,3442,59,8,154.29,1234.32
7026,3405,115,8,200.0,1600.0
7027,4245,81,8,770.0,6160.0
7028,2205,65,2,116.11,232.22
7029,2200,161,4,78.03,312.12
7030,3533,75,10,1254.27,12542.7
7031,4472,153,1,718.73,718.73
7032,2730,123,7,2653.9,18577.3
7033,596,233,10,955.41,9554.1
7034,3911,149,6,120.0,720.0
7035,3497,143,7,225.47,1578.29
7036,3120,186,10,261.6,2616.0
7037,3801,54,5,405.91,2029.55
7038,2637,56,6,1005.85,6035.1
7039,3071,114,6,61.9,371.4
7040,2824,61,6,67.58,405.48
7041,1493,225,9,300.0,2700.0
7042,3317,249,4,635.04,2540.16
7043,3903,74,2,264.38,528.76
7044,2310,190,9,113.88,1024.92
7045,4938,218,10,107.92,1079.2
7046,4585,59,7,154.29,1080.03
7047,3861,217,5,1681.75,8408.75
7048,3214,82,6,2325.76,13954.56
7049,3297,212,7,104.69,732.83
7050,3593,214,5,422.09,2110.45
7051,1524,152,5,129.83,649.15
7052,3556,65,6,116.11,696.66
7053,4260,121,8,158.19,1265.52
7054,975,82,2,2325.76,4651.52
7055,1671,230,10,118.96,1189.6
7056,4230,84,9,1133.92,10205.28
7057,4806,232,10,1474.3,14743.0
7058,3895,151,5,180.0,900.0
7059,2804,125,4,1197.53,4790.12
7060,1532,128,8,142.27,1138.16
7061,3817,66,4,120.0,480.0
7062,2213,76,2,180.0,360.0
7063,4657,163,5,46.33,231.65
7064,4080,70,5,60.12,300.6
7065,582,198,4,178.51,714.04
7066,3558,66,3,120.0,360.0
7067,3530,204,5,78.16,390.8
7068,2383,125,9,1197.53,10777.77
7069,2685,225,9,300.0,2700.0
7070,231,93,9,125.16,1126.44
7071,1884,213,6,171.46,1028.76
7072,4099,77,8,2171.8,17374.4
7073,1912,74,1,264.38,264.38
7074,685,96,1,236.57,236.57
7075,4177,150,7,106.47,745.29
7076,1956,72,5,120.0,600.0
7077,1299,124,2,2883.5,5767.0
7078,4484,99,4,969.54,3878.16
7079,4923,114,4,61.9,247.6
7080,1369,65,6,116.11,696.66
7081,2267,173,8,150.55,1204.4
7082,652,99,3,969.54,2908.62
7083,2111,62,7,471.39,3299.73
7084,3099,129,2,962.56,1925.12
7085,2756,84,9,1133.92,10205.28
7086,3736,163,7,46.33,324.31
7087,4049,81,1,770.0,770.0
7088,1178,136,4,855.93,3423.72
7089,2258,202,2,93.31,186.62
7090,1043,220,10,177.87,1778.7
7091,2557,205,5,126.31,631.55
7092,3685,158,9,278.02,2502.18
7093,2936,115,3,200.0,600.0
7094,1624,244,5,115.57,577.85
7095,2085,144,10,504.52,5045.2
7096,2455,146,2,129.46,258.92
7097,2472,210,4,62.23,248.92
7098,4779,96,2,236.57,473.14
7099,2386,167,8,100.84,806.72
7100,1295,84,7,1133.92,7937.44
7101,4069,149,7,120.0,840.0
7102,919,113,7,109.15,764.05
7103,4748,61,9,67.58,608.22
7104,1604,169,2,1908.92,3817.84
7105,2996,230,6,118.96,713.76
7106,3387,93,4,125.16,500.64
7107,1082,223,10,1128.48,11284.8
7108,376,60,6,190.3,1141.8
7109,1409,247,9,71.01,639.09
7110,2104,138,1,1619.87,1619.87
7111,17,95,2,172.18,344.36
7112,433,236,6,2177.26,13063.56
7113,4051,108,7,1476.36,10334.52
7114,237,211,3,1220.52,3661.56
7115,307,148,1,385.47,385.47
7116,4529,198,7,178.51,1249.57
7117,24,249,2,635.04,1270.08
7118,3310,101,6,248.5,1491.0
7119,1014,97,4,1122.42,4489.68
7120,681,127,10,258.47,2584.7
7121,1849,196,4,1443.65,5774.6
7122,1516,181,9,300.0,2700.0
7123,952,151,7,180.0,1260.0
7124,415,81,1,770.0,770.0
7125,4849,139,4,143.08,572.32
7126,1424,205,10,126.31,1263.1
7127,4512,125,6,1197.53,7185.18
7128,4972,235,2,103.56,207.12
7129,4986,218,4,107.92,431.68
7130,4773,82,2,2325.76,4651.52
7131,2448,191,1,157.02,157.02
7132,2189,153,1,718.73,718.73
7133,3192,102,9,150.31,1352.79
7134,450,157,9,800.0,7200.0
7135,2936,91,4,66.38,265.52
7136,3177,85,8,1442.27,11538.16
7137,4946,74,10,264.38,2643.8
7138,92,229,7,180.0,1260.0
7139,4517,217,5,1681.75,8408.75
7140,2600,164,10,84.9,849.0
7141,2952,135,2,130.64,261.28
7142,3126,247,9,71.01,639.09
7143,3719,239,7,563.54,3944.78
7144,1538,58,4,128.71,514.84
7145,3169,156,10,1205.35,12053.5
7146,1896,118,2,1531.08,3062.16
7147,185,198,2,178.51,357.02
7148,1457,230,3,118.96,356.88
7149,1495,119,6,1099.59,6597.54
7150,1149,178,1,300.0,300.0
7151,3406,80,5,114.11,570.55
7152,1288,222,10,305.74,3057.4
7153,4948,205,3,126.31,378.93
7154,2239,177,7,205.88,1441.16
7155,1874,180,7,138.4,968.8
7156,1751,151,10,180.0,1800.0
7157,1245,165,5,451.83,2259.15
7158,2247,217,9,1681.75,15135.75
7159,174,53,10,272.24,2722.4
7160,4313,247,8,71.01,568.08
7161,3278,189,9,1222.15,10999.35
7162,2022,171,6,159.51,957.06
7163,1397,111,8,179.96,1439.68
7164,174,120,10,163.07,1630.7
7165,3395,141,2,195.48,390.96
7166,2624,225,5,300.0,1500.0
7167,2889,184,8,1227.35,9818.8
7168,2247,234,2,76.5,153.0
7169,3079,105,2,135.41,270.82
7170,3052,116,3,1631.98,4895.94
7171,4730,190,2,113.88,227.76
7172,1700,229,4,180.0,720.0
7173,963,112,4,96.87,387.48
7174,3092,90,1,120.0,120.0
7175,3785,200,6,258.56,1551.36
7176,1845,224,7,2101.12,14707.84
7177,4694,114,7,61.9,433.3
7178,3252,208,5,315.34,1576.7
7179,1751,146,4,129.46,517.84
7180,893,85,2,1442.27,2884.54
7181,215,63,5,990.3,4951.5
7182,3430,214,4,422.09,1688.36
7183,4980,209,8,1372.52,10980.16
7184,3645,230,10,118.96,1189.6
7185,2616,205,1,126.31,126.31
7186,606,242,7,1963.04,13741.28
7187,552,96,5,236.57,1182.85
7188,4415,248,10,1650.28,16502.8
7189,2514,129,5,962.56,4812.8
7190,4825,209,1,1372.52,1372.52
7191,1178,201,9,137.0,1233.0
7192,4447,63,7,990.3,6932.1
7193,1484,224,2,2101.12,4202.24
7194,3312,128,5,142.27,711.35
7195,4286,165,8,451.83,3614.64
7196,1546,50,7,86.05,602.35
7197,1497,68,2,206.13,412.26
7198,4783,170,7,126.43,885.01
7199,73,107,6,685.62,4113.72
7200,4037,184,8,1227.35,9818.8
7201,2227,126,9,141.19,1270.71
7202,1091,164,7,84.9,594.3
7203,1617,113,8,109.15,873.2
7204,4173,67,10,110.28,1102.8
7205,4803,240,7,167.69,1173.83
7206,988,245,7,1433.1,10031.7
7207,2116,99,1,969.54,969.54
7208,1592,117,5,82.71,413.55
7209,588,140,10,120.0,1200.0
7210,843,65,5,116.11,580.55
7211,3650,191,4,157.02,628.08
7212,3617,239,1,563.54,563.54
7213,1566,127,7,258.47,1809.29
7214,3610,184,8,1227.35,9818.8
7215,2930,105,5,135.41,677.05
7216,722,63,4,990.3,3961.2
7217,1805,219,9,146.6,1319.4
7218,4420,158,3,278.02,834.06
7219,3195,119,3,1099.59,3298.77
7220,655,111,4,179.96,719.84
7221,145,92,7,2549.04,17843.28
7222,1697,106,2,152.29,304.58
7223,4240,151,8,180.0,1440.0
7224,2712,124,2,2883.5,5767.0
7225,893,208,4,315.34,1261.36
7226,2565,100,2,1359.23,2718.46
7227,4291,116,9,1631.98,14687.82
7228,3555,178,4,300.0,1200.0
7229,1661,129,5,962.56,4812.8
7230,3547,221,9,165.94,1493.46
7231,4914,227,2,547.09,1094.18
7232,2777,109,4,2085.93,8343.72
7233,3921,52,6,120.0,720.0
7234,1137,121,1,158.19,158.19
7235,1300,163,1,46.33,46.33
7236,2524,129,7,962.56,6737.92
7237,3250,160,6,524.39,3146.34
7238,1661,103,4,186.36,745.44
7239,1315,51,5,125.78,628.9
7240,434,78,5,120.0,600.0
7241,4513,65,9,116.11,1044.99
7242,1859,144,5,504.52,2522.6
7243,711,108,2,1476.36,2952.72
7244,138,188,7,2097.81,14684.67
7245,3561,73,10,2224.0,22240.0
7246,1754,132,9,200.0,1800.0
7247,2857,209,7,1372.52,9607.64
7248,1185,123,8,2653.9,21231.2
7249,734,231,10,187.14,1871.4
7250,1852,233,3,955.41,2866.23
7251,1354,145,9,98.38,885.42
7252,395,136,7,855.93,5991.51
7253,2518,146,10,129.46,1294.6
7254,3328,143,4,225.47,901.88
7255,4055,143,10,225.47,2254.7
7256,2067,120,7,163.07,1141.49
7257,4904,220,3,177.87,533.61
7258,247,102,10,150.31,1503.1
7259,3139,163,7,46.33,324.31
7260,342,178,3,300.0,900.0
7261,2972,143,2,225.47,450.94
7262,3769,147,1,100.8,100.8
7263,2435,238,6,204.45,1226.7
7264,342,167,3,100.84,302.52
7265,108,83,10,504.0,5040.0
7266,4729,110,2,1049.02,2098.04
7267,4692,151,3,180.0,540.0
7268,1797,110,8,1049.02,8392.16
7269,4681,57,3,1709.37,5128.11
7270,2525,103,4,186.36,745.44
7271,2385,230,2,118.96,237.92
7272,3532,197,8,578.36,4626.88
7273,2361,95,6,172.18,1033.08
7274,609,167,9,100.84,907.56
7275,2642,142,8,318.82,2550.56
7276,2348,80,4,114.11,456.44
7277,2740,203,8,166.41,1331.28
7278,4824,240,1,167.69,167.69
7279,4332,197,9,578.36,5205.24
7280,211,71,5,385.81,1929.05
7281,286,106,4,152.29,609.16
7282,2471,234,5,76.5,382.5
7283,494,153,1,718.73,718.73
7284,1018,203,2,166.41,332.82
7285,3491,66,2,120.0,240.0
7286,2885,138,9,1619.87,14578.83
7287,2815,150,6,106.47,638.82
7288,1990,204,3,78.16,234.48
7289,523,116,4,1631.98,6527.92
7290,4915,105,1,135.41,135.41
7291,2367,73,7,2224.0,15568.0
7292,3451,74,7,264.38,1850.66
7293,1657,163,8,46.33,370.64
7294,3065,59,1,154.29,154.29
7295,2743,85,9,1442.27,12980.43
7296,590,174,2,1178.06,2356.12
7297,635,222,1,305.74,305.74
7298,4041,167,1,100.84,100.84
7299,208,194,8,306.71,2453.68
7300,2234,107,3,685.62,2056.86
7301,977,132,6,200.0,1200.0
7302,2065,131,6,272.23,1633.38
7303,1314,72,2,120.0,240.0
7304,4350,185,2,1384.68,2769.36
7305,971,99,1,969.54,969.54
7306,4707,193,9,100.58,905.22
7307,1480,138,1,1619.87,1619.87
7308,1171,92,6,2549.04,15294.24
7309,4980,145,9,98.38,885.42
7310,3186,162,6,150.07,900.42
7311,1400,163,6,46.33,277.98
7312,4602,131,4,272.23,1088.92
7313,3394,145,5,98.38,491.9
7314,2376,95,1,172.18,172.18
7315,4445,226,3,182.34,547.02
7316,199,153,6,718.73,4312.38
7317,3249,64,2,2100.9,4201.8
7318,1148,98,1,180.0,180.0
7319,4707,198,1,178.51,178.51
7320,4036,124,1,2883.5,2883.5
7321,2283,55,10,1736.62,17366.2
7322,1726,104,10,1078.47,10784.7
7323,1318,132,1,200.0,200.0
7324,4881,125,6,1197.53,7185.18
7325,3969,64,10,2100.9,21009.0
7326,3090,60,4,190.3,761.2
7327,1427,176,4,188.3,753.2
7328,2429,216,4,202.38,809.52
7329,1842,169,8,1908.92,15271.36
7330,4864,123,7,2653.9,18577.3
7331,3894,100,5,1359.23,6796.15
7332,2145,214,7,422.09,2954.63
7333,1494,226,8,182.34,1458.72
7334,705,234,10,76.5,765.0
7335,1769,137,8,210.59,1684.72
7336,1070,149,7,120.0,840.0
7337,3875,114,7,61.9,433.3
7338,2284,66,9,120.0,1080.0
7339,769,240,5,167.69,838.45
7340,3724,191,8,157.02,1256.16
7341,260,87,2,2959.42,5918.84
7342,2944,167,8,100.84,806.72
7343,1588,202,1,93.31,93.31
7344,84,173,9,150.55,1354.95
7345,4506,86,1,200.0,200.0
7346,3562,135,8,130.64,1045.12
7347,1640,233,3,955.41,2866.23
7348,2394,160,4,524.39,2097.56
7349,2971,184,10,1227.35,12273.5
7350,2685,60,7,190.3,1332.1
7351,2231,127,10,258.47,2584.7
7352,3399,212,3,104.69,314.07
7353,3638,162,9,150.07,1350.63
7354,814,213,3,171.46,514.38
7355,3748,247,8,71.01,568.08
7356,896,101,8,248.5,1988.0
7357,661,118,3,1531.08,4593.24
7358,2850,219,3,146.6,439.8
7359,2426,120,10,163.07,1630.7
7360,1111,64,5,2100.9,10504.5
7361,3746,198,8,178.51,1428.08
7362,1159,131,6,272.23,1633.38
7363,2138,50,5,86.05,430.25
7364,4916,245,5,1433.1,7165.5
7365,1841,188,6,2097.81,12586.86
7366,1911,59,8,154.29,1234.32
7367,3665,222,6,305.74,1834.44
7368,2911,233,7,955.41,6687.87
7369,743,196,9,1443.65,12992.85
7370,3161,167,7,100.84,705.88
7371,1317,91,9,66.38,597.42
7372,4542,143,10,225.47,2254.7
7373,3806,163,1,46.33,46.33
7374,1041,90,3,120.0,360.0
7375,1732,175,6,1543.07,9258.42
7376,1656,197,3,578.36,1735.08
7377,1568,173,2,150.55,301.1
7378,1811,204,5,78.16,390.8
7379,2329,61,1,67.58,67.58
7380,3017,175,5,1543.07,7715.35
7381,1495,147,8,100.8,806.4
7382,605,241,9,120.0,1080.0
7383,478,155,10,298.27,2982.7
7384,4706,163,6,46.33,277.98
7385,142,215,4,1924.02,7696.08
7386,4656,243,3,98.66,295.98
7387,2099,162,8,150.07,1200.56
7388,2571,107,2,685.62,1371.24
7389,4027,163,8,46.33,370.64
7390,1287,159,7,120.0,840.0
7391,4805,60,2,190.3,380.6
7392,1210,207,2,176.5,353.0
7393,808,241,2,120.0,240.0
7394,2129,176,1,188.3,188.3
7395,3806,132,7,200.0,1400.0
7396,4505,225,8,300.0,2400.0
7397,974,89,7,208.44,1459.08
7398,2939,163,4,46.33,185.32
7399,86,143,9,225.47,2029.23
7400,1797,148,2,385.47,770.94
7401,1308,117,5,82.71,413.55
7402,460,198,2,178.51,357.02
7403,2509,54,3,405.91,1217.73
7404,1145,213,2,171.46,342.92
7405,3889,184,8,1227.35,9818.8
7406,4665,174,10,1178.06,11780.6
7407,3261,237,6,153.8,922.8
7408,4646,233,5,955.41,4777.05
7409,1410,80,5,114.11,570.55
7410,4267,74,9,264.38,2379.42
7411,1354,151,2,180.0,360.0
7412,4131,233,1,955.41,955.41
7413,1225,130,6,132.92,797.52
7414,1192,128,8,142.27,1138.16
7415,1533,168,8,292.77,2342.16
7416,1917,211,6,1220.52,7323.12
7417,3318,221,3,165.94,497.82
7418,1248,156,3,1205.35,3616.05
7419,2618,56,2,1005.85,2011.7
7420,4633,152,2,129.83,259.66
7421,2026,100,2,1359.23,2718.46
7422,3512,202,7,93.31,653.17
7423,4640,205,10,126.31,1263.1
7424,3693,219,9,146.6,1319.4
7425,4841,204,10,78.16,781.6
7426,4629,214,7,422.09,2954.63
7427,3484,104,8,1078.47,8627.76
7428,3324,87,5,2959.42,14797.1
7429,1939,105,2,135.41,270.82
7430,1016,141,8,195.48,1563.84
7431,2584,211,5,1220.52,6102.6
7432,928,206,9,173.37,1560.33
7433,1512,225,6,300.0,1800.0
7434,1738,121,7,158.19,1107.33
7435,3039,126,1,141.19,141.19
7436,1722,95,8,172.18,1377.44
7437,2767,86,7,200.0,1400.0
7438,4703,52,7,120.0,840.0
7439,3420,127,7,258.47,1809.29
7440,2826,126,7,141.19,988.33
7441,4422,99,1,969.54,969.54
7442,2735,198,9,178.51,1606.59
7443,219,156,7,1205.35,8437.45
7444,522,225,7,300.0,2100.0
7445,405,235,1,103.56,103.56
7446,580,80,6,114.11,684.66
7447,4886,56,10,1005.85,10058.5
7448,1855,106,8,152.29,1218.32
7449,4422,85,5,1442.27,7211.35
7450,3698,135,1,130.64,130.64
7451,1836,73,5,2224.0,11120.0
7452,158,73,2,2224.0,4448.0
7453,3176,105,2,135.41,270.82
7454,1622,238,4,204.45,817.8
7455,3678,126,4,141.19,564.76
7456,806,173,10,150.55,1505.5
7457,1306,247,7,71.01,497.07
7458,2195,77,9,2171.8,19546.2
7459,514,209,2,1372.52,2745.04
7460,504,126,8,141.19,1129.52
7461,4509,127,8,258.47,2067.76
7462,2640,145,8,98.38,787.04
7463,766,94,9,989.11,8901.99
7464,237,118,9,1531.08,13779.72
7465,4492,148,10,385.47,3854.7
7466,2005,169,7,1908.92,13362.44
7467,1800,117,5,82.71,413.55
7468,3388,127,7,258.47,1809.29
7469,4000,195,7,297.99,2085.93
7470,1447,124,10,2883.5,28835.0
7471,132,132,10,200.0,2000.0
7472,3676,51,7,125.78,880.46
7473,2035,180,8,138.4,1107.2
7474,4214,206,2,173.37,346.74
7475,4734,136,4,855.93,3423.72
7476,2045,97,9,1122.42,10101.78
7477,4435,114,4,61.9,247.6
7478,1459,91,2,66.38,132.76
7479,2023,183,7,120.0,840.0
7480,1949,108,6,1476.36,8858.16
7481,1621,130,4,132.92,531.68
7482,4772,68,8,206.13,1649.04
7483,3814,157,6,800.0,4800.0
7484,2162,229,8,180.0,1440.0
7485,4402,110,4,1049.02,4196.08
7486,1758,169,2,1908.92,3817.84
7487,4719,179,6,206.88,1241.28
7488,4151,128,9,142.27,1280.43
7489,524,200,9,258.56,2327.04
7490,2482,68,9,206.13,1855.17
7491,4286,146,3,129.46,388.38
7492,4485,119,3,1099.59,3298.77
7493,346,227,10,547.09,5470.9
7494,2313,238,3,204.45,613.35
7495,1699,196,5,1443.65,7218.25
7496,141,143,5,225.47,1127.35
7497,4335,199,5,167.69,838.45
7498,1122,180,8,138.4,1107.2
7499,2884,173,10,150.55,1505.5
7500,1035,182,8,975.0,7800.0
7501,4274,116,8,1631.98,13055.84
7502,983,237,9,153.8,1384.2
7503,2445,88,10,2094.34,20943.4
7504,3461,205,6,126.31,757.86
7505,2585,178,2,300.0,600.0
7506,4734,199,9,167.69,1509.21
7507,2314,158,6,278.02,1668.12
7508,1157,222,1,305.74,305.74
7509,1578,100,5,1359.23,6796.15
7510,3033,152,7,129.83,908.81
7511,1308,130,1,132.92,132.92
7512,4235,155,7,298.27,2087.89
7513,4165,100,5,1359.23,6796.15
7514,2853,77,5,2171.8,10859.0
7515,2225,79,2,181.74,363.48
7516,3445,57,4,1709.37,6837.48
7517,4641,90,9,120.0,1080.0
7518,1252,202,2,93.31,186.62
7519,1672,108,9,1476.36,13287.24
7520,1396,83,8,504.0,4032.0
7521,1015,216,4,202.38,809.52
7522,4742,120,2,163.07,326.14
7523,3215,165,6,451.83,2710.98
7524,757,223,7,1128.48,7899.36
7525,2032,87,2,2959.42,5918.84
7526,2621,158,8,278.02,2224.16
7527,2430,210,9,62.23,560.07
7528,4567,166,5,916.49,4582.45
7529,1232,71,6,385.81,2314.86
7530,4025,204,6,78.16,468.96
7531,35,240,10,167.69,1676.9
7532,3675,204,2,78.16,156.32
7533,21,70,1,60.12,60.12
7534,2313,230,5,118.96,594.8
7535,3472,212,6,104.69,628.14
7536,457,96,1,236.57,236.57
7537,2998,99,8,969.54,7756.32
7538,4479,168,5,292.77,1463.85
7539,2583,187,5,2312.07,11560.35
7540,1063,160,8,524.39,4195.12
7541,1591,77,8,2171.8,17374.4
7542,1866,86,9,200.0,1800.0
7543,47,218,4,107.92,431.68
7544,4842,238,3,204.45,613.35
7545,4635,100,10,1359.23,13592.3
7546,4775,57,2,1709.37,3418.74
7547,3989,163,1,46.33,46.33
7548,1654,235,10,103.56,1035.6
7549,45,238,5,204.45,1022.25
7550,4371,210,6,62.23,373.38
7551,3765,68,8,206.13,1649.04
7552,3033,79,6,181.74,1090.44
7553,3383,191,2,157.02,314.04
7554,4328,85,8,1442.27,11538.16
7555,86,184,5,1227.35,6136.75
7556,3177,165,3,451.83,1355.49
7557,4273,156,6,1205.35,7232.1
7558,1614,83,6,504.0,3024.0
7559,3292,227,3,547.09,1641.27
7560,588,81,7,770.0,5390.0
7561,603,91,7,66.38,464.66
7562,3517,210,7,62.23,435.61
7563,1257,168,8,292.77,2342.16
7564,2162,63,7,990.3,6932.1
7565,4680,205,4,126.31,505.24
7566,3036,163,5,46.33,231.65
7567,2418,216,4,202.38,809.52
7568,3023,143,2,225.47,450.94
7569,2120,80,7,114.11,798.77
7570,4956,201,3,137.0,411.0
7571,2401,181,1,300.0,300.0
7572,810,58,1,128.71,128.71
7573,2789,149,9,120.0,1080.0
7574,638,119,3,1099.59,3298.77
7575,153,73,7,2224.0,15568.0
7576,2434,147,9,100.8,907.2
7577,2739,114,7,61.9,433.3
7578,139,194,8,306.71,2453.68
7579,726,149,6,120.0,720.0
7580,3543,214,3,422.09,1266.27
7581,2366,99,1,969.54,969.54
7582,19,222,10,305.74,3057.4
7583,1437,69,8,1559.31,12474.48
7584,1962,108,6,1476.36,8858.16
7585,2455,108,2,1476.36,2952.72
7586,1852,139,10,143.08,1430.8
7587,863,188,8,2097.81,16782.48
7588,101,232,4,1474.3,5897.2
7589,593,133,10,161.86,1618.6
7590,3925,114,9,61.9,557.1
7591,4462,126,9,141.19,1270.71
7592,2510,107,9,685.62,6170.58
7593,1956,149,4,120.0,480.0
7594,1655,172,6,1927.62,11565.72
7595,4428,93,4,125.16,500.64
7596,4781,191,10,157.02,1570.2
7597,1689,174,10,1178.06,11780.6
7598,911,101,5,248.5,1242.5
7599,4642,211,7,1220.52,8543.64
7600,1182,240,7,167.69,1173.83
7601,2957,171,10,159.51,1595.1
7602,605,204,6,78.16,468.96
7603,2371,61,10,67.58,675.8
7604,2011,87,4,2959.42,11837.68
7605,4136,233,5,955.41,4777.05
7606,203,242,5,1963.04,9815.2
7607,243,139,9,143.08,1287.72
7608,1530,217,6,1681.75,10090.5
7609,3741,153,4,718.73,2874.92
7610,2722,198,6,178.51,1071.06
7611,660,209,7,1372.52,9607.64
7612,713,138,7,1619.87,11339.09
7613,3896,61,10,67.58,675.8
7614,1175,138,3,1619.87,4859.61
7615,247,203,6,166.41,998.46
7616,731,85,7,1442.27,10095.89
7617,3928,65,1,116.11,116.11
7618,3944,211,4,1220.52,4882.08
7619,1561,162,7,150.07,1050.49
7620,985,201,10,137.0,1370.0
7621,496,249,1,635.04,635.04
7622,2663,216,8,202.38,1619.04
7623,2127,241,6,120.0,720.0
7624,2576,206,6,173.37,1040.22
7625,1083,208,3,315.34,946.02
7626,2754,112,6,96.87,581.22
7627,4995,92,4,2549.04,10196.16
7628,2959,68,9,206.13,1855.17
7629,544,187,4,2312.07,9248.28
7630,3064,105,6,135.41,812.46
7631,1903,237,6,153.8,922.8
7632,4315,92,1,2549.04,2549.04
7633,3172,97,4,1122.42,4489.68
7634,2151,89,9,208.44,1875.96
7635,884,83,10,504.0,5040.0
7636,2678,159,6,120.0,720.0
7637,2803,162,4,150.07,600.28
7638,3976,162,7,150.07,1050.49
7639,7,178,10,300.0,3000.0
7640,2436,68,7,206.13,1442.91
7641,1546,50,5,86.05,430.25
7642,4924,169,4,1908.92,7635.68
7643,2090,137,4,210.59,842.36
7644,4192,202,7,93.31,653.17
7645,2294,245,6,1433.1,8598.6
7646,4210,152,4,129.83,519.32
7647,2592,133,3,161.86,485.58
7648,4426,77,2,2171.8,4343.6
7649,3575,156,4,1205.35,4821.4
7650,4041,94,7,989.11,6923.77
7651,3225,73,2,2224.0,4448.0
7652,1241,93,9,125.16,1126.44
7653,3830,179,9,206.88,1861.92
7654,3494,200,6,258.56,1551.36
7655,3591,127,9,258.47,2326.23
7656,717,111,1,179.96,179.96
7657,264,192,6,193.9,1163.4
7658,318,209,3,1372.52,4117.56
7659,2208,53,6,272.24,1633.44
7660,2525,175,5,1543.07,7715.35
7661,641,80,5,114.11,570.55
7662,859,108,1,1476.36,1476.36
7663,4244,248,5,1650.28,8251.4
7664,1471,50,6,86.05,516.3
7665,975,118,1,1531.08,1531.08
7666,1286,63,10,990.3,9903.0
7667,52,72,7,120.0,840.0
7668,4354,248,1,1650.28,1650.28
7669,1020,157,7,800.0,5600.0
7670,3623,163,9,46.33,416.97
7671,4344,167,7,100.84,705.88
7672,1913,193,10,100.58,1005.8
7673,288,186,5,261.6,1308.0
7674,4640,168,3,292.77,878.31
7675,4739,147,7,100.8,705.6
7676,3902,208,6,315.34,1892.04
7677,4109,238,8,204.45,1635.6
7678,4934,94,8,989.11,7912.88
7679,2581,175,10,1543.07,15430.7
7680,3517,184,6,1227.35,7364.1
7681,1550,106,7,152.29,1066.03
7682,4935,113,3,109.15,327.45
7683,2667,51,4,125.78,503.12
7684,2454,55,7,1736.62,12156.34
7685,1568,157,6,800.0,4800.0
7686,3753,110,3,1049.02,3147.06
7687,288,211,10,1220.52,12205.2
7688,2474,66,7,120.0,840.0
